PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,12,9,17,20,14,15,12,17,10
1,0.0,12,14,16,10,11,10,11,13,8,14
2,0.0,12,8,18,6,7,12,12,7,9,11
3,0.0,7,11,6,17,8,12,9,13,8,4
4,0.0,7,7,5,4,5,6,3,5,6,8
5,0.0,10,13,6,8,9,10,7,4,5,10
6,0.0,6,3,2,7,7,4,5,5,4,4
7,0.0,1,5,4,1,3,3,3,4,4,5
8,0.0,4,5,7,4,4,1,6,9,6,2
9,0.0,3,8,5,5,4,3,4,8,6,6
10,0.0,6,1,3,3,7,7,5,5,9,4
11,0.0,4,2,9,5,4,4,6,7,3,8
12,0.0,5,6,3,3,5,4,6,1,2,5
13,0.0,4,0,2,4,1,3,2,1,6,3
14,0.0,2,3,3,2,2,5,1,2,3,2
15,0.0,3,2,2,4,3,2,5,4,4,4
