Run,Terminal Iteration
0,6
1,9
2,10
3,8
4,5
5,7
6,7
7,10
8,6
9,9
Run,Terminal Iteration
0,6
1,9
2,10
3,8
4,5
5,7
6,7
7,10
8,6
9,9
