PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,21,16,28,22,26,23,23,16,15
1,0.0,13,23,17,12,13,12,20,15,15,16
2,0.0,18,10,16,14,12,15,15,10,15,20
3,0.0,7,13,14,9,13,9,9,17,11,11
4,0.0,8,5,5,4,9,7,5,4,7,5
5,0.0,6,2,5,4,8,10,4,3,5,8
6,0.0,2,8,5,7,5,5,3,2,7,4
7,0.0,7,5,6,6,2,3,4,4,5,4
8,0.0,2,2,2,5,5,2,3,5,3,4
9,0.0,3,2,3,3,2,3,4,7,3,3
10,NaN,0,4,3,1,4,1,4,4,7,3
11,0.0,3,3,5,3,3,4,2,1,1,2
12,0.0,5,1,3,3,1,2,2,1,3,4
13,0.0,1,0,0,1,1,1,1,1,2,1
14,NaN,0,1,0,0,0,0,1,0,0,0
15,NaN,0,0,0,0,0,0,0,3,0,0
