PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,6,10,10,7,6,8,8,6,4
1,0.0,7,8,10,10,14,11,8,7,8,7
2,0.0,12,7,8,5,7,11,9,6,10,11
3,0.0,9,10,12,8,6,11,8,9,12,7
4,0.0,3,5,4,5,3,3,7,3,2,2
5,0.0,8,5,5,4,9,4,7,5,6,7
6,0.0,4,8,10,5,5,7,4,5,3,3
7,0.0,6,6,6,7,1,5,5,6,5,7
8,0.0,6,10,4,9,8,4,6,7,9,7
9,0.0,4,8,4,10,10,7,5,11,8,6
10,0.0,4,7,4,5,5,3,3,7,4,6
11,0.0,3,5,2,1,7,10,4,5,7,5
12,0.0,8,5,8,6,8,4,7,6,3,8
13,0.0,7,5,5,6,5,8,10,6,9,8
14,0.0,2,0,5,7,1,4,3,4,3,7
15,0.0,3,5,3,2,4,2,6,5,5,5
