PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,13,9,10,11,7,10,14,10,6,14
1,0.0,12,9,17,8,10,2,14,10,8,14
2,0.0,6,7,9,3,5,4,5,4,8,10
3,0.0,6,5,11,10,11,10,5,9,7,7
4,0.0,6,6,6,9,5,12,3,7,5,8
5,0.0,8,13,7,8,4,5,11,5,10,5
6,0.0,4,3,2,6,8,5,3,3,8,5
7,0.0,2,6,4,5,10,12,3,7,8,6
8,0.0,3,5,7,2,5,3,4,6,5,10
9,0.0,6,5,7,5,8,4,9,7,5,3
10,0.0,8,6,3,5,5,5,7,3,6,1
11,0.0,6,6,4,6,9,9,4,8,5,5
12,0.0,7,6,4,9,1,5,5,7,5,4
13,0.0,5,8,2,6,5,6,4,4,4,0
14,0.0,2,1,6,3,4,6,3,7,4,4
15,0.0,6,5,1,4,3,2,6,3,6,4
