PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,21,26,22,27,31,25,28,21,25
1,0.0,17,18,16,11,15,10,14,9,17,16
2,0.0,10,13,13,8,9,13,11,13,14,13
3,0.0,10,12,14,15,11,7,7,14,12,8
4,0.0,8,6,6,7,7,5,5,6,5,10
5,0.0,8,5,6,6,3,5,8,3,7,5
6,0.0,4,7,6,6,5,6,4,7,4,4
7,0.0,6,2,2,4,5,3,8,1,3,3
8,0.0,3,3,2,4,6,5,3,2,4,1
9,0.0,1,1,1,5,3,4,2,3,2,2
10,0.0,1,3,0,3,4,2,3,4,3,3
11,0.0,2,1,4,2,0,3,2,3,4,2
12,0.0,2,3,0,3,2,2,4,2,1,3
13,0.0,1,3,3,3,2,3,2,5,1,2
14,0.0,1,2,1,1,1,1,2,0,0,2
15,0.0,1,0,0,0,0,0,0,0,2,1
