PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,28,23,22,29,29,22,30,17,29,19
1,0.0,14,21,15,10,19,15,19,14,9,16
2,0.0,11,16,12,10,11,11,11,16,18,14
3,0.0,12,12,16,11,8,12,10,13,9,11
4,0.0,8,6,4,4,6,8,6,4,9,9
5,0.0,4,6,6,5,7,4,5,7,6,4
6,0.0,3,3,2,7,5,8,3,4,1,8
7,0.0,1,4,5,4,2,4,3,5,6,3
8,0.0,4,1,4,8,3,3,2,4,1,3
9,0.0,3,3,4,2,3,3,2,6,4,5
10,0.0,3,1,1,1,2,0,3,2,0,1
11,0.0,5,1,5,6,2,6,1,4,4,2
12,0.0,1,2,1,2,1,1,1,3,2,1
13,0.0,2,0,1,0,1,1,1,0,1,1
14,NaN,0,1,1,1,1,0,2,1,1,1
15,0.0,1,0,1,0,0,2,1,0,0,2
