PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,45,45,42,43,33,40,42,43,43,34
1,0.0,20,23,20,20,26,21,25,22,19,22
2,0.0,15,9,14,12,15,13,17,14,16,14
3,0.0,9,10,10,14,12,9,7,7,11,8
4,0.0,4,4,6,5,4,0,1,4,3,2
5,0.0,2,1,5,0,6,5,2,4,3,8
6,0.0,2,4,1,2,3,4,3,2,2,5
7,0.0,2,2,0,3,0,1,1,1,1,4
8,NaN,0,1,0,1,1,2,1,2,0,2
9,NaN,0,0,0,0,0,2,0,0,1,0
10,NaN,0,1,0,0,0,0,0,1,0,0
11,NaN,0,0,1,0,0,1,1,0,0,0
12,0.0,1,0,0,0,0,1,0,0,1,1
13,NaN,0,0,1,0,0,1,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
