Run,Terminal Iteration
0,6
1,4
2,10
3,10
4,5
5,10
6,8
7,8
8,4
9,4
Run,Terminal Iteration
0,6
1,4
2,10
3,10
4,5
5,10
6,8
7,8
8,4
9,4
