PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,8,9,10,5,9,10,7,5,4
1,0.0,8,9,8,9,10,8,8,6,10,9
2,0.0,12,8,9,6,8,8,10,6,11,10
3,0.0,11,11,13,8,8,12,7,9,11,10
4,0.0,3,2,4,6,3,3,4,2,6,3
5,0.0,4,3,5,4,5,8,5,5,6,8
6,0.0,3,4,7,4,6,4,4,3,3,3
7,0.0,8,8,7,9,3,4,7,8,5,5
8,0.0,5,7,5,10,8,7,5,10,6,5
9,0.0,7,12,3,5,9,7,6,10,4,6
10,0.0,5,7,4,5,5,6,5,9,4,5
11,0.0,5,8,6,1,7,5,8,8,6,3
12,0.0,7,3,7,7,8,6,6,5,5,6
13,0.0,6,4,6,7,6,7,5,4,8,9
14,0.0,3,4,2,6,5,3,5,4,4,5
15,0.0,2,2,5,3,4,3,5,4,6,9
