PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,60,51,50,52,56,57,58,57,53,58
1,0.0,11,15,19,16,10,12,13,13,13,12
2,0.0,9,16,8,9,14,9,8,10,12,10
3,0.0,7,7,9,9,7,13,3,5,10,4
4,0.0,2,6,2,4,3,2,1,5,4,6
5,0.0,1,1,2,3,3,3,4,1,3,3
6,0.0,2,2,4,0,4,3,3,1,1,2
7,0.0,4,2,1,0,0,0,5,2,0,1
8,0.0,1,0,1,0,2,1,3,3,2,2
9,0.0,1,0,0,2,0,0,0,0,1,0
10,0.0,2,0,1,2,0,0,0,1,1,2
11,NaN,0,0,3,1,0,0,1,1,0,0
12,NaN,0,0,0,1,1,0,0,1,0,0
13,NaN,0,0,0,0,0,0,1,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,1,0,0,0,0,0,0
