PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,25,27,23,25,21,22,27,33,18,23
1,0.0,21,14,18,21,21,15,16,12,22,22
2,0.0,15,12,16,9,20,16,16,16,20,17
3,0.0,10,12,11,15,9,11,10,8,9,8
4,0.0,7,9,7,7,8,11,6,12,11,13
5,0.0,7,10,6,6,8,8,9,2,9,7
6,0.0,6,7,5,5,3,8,3,6,4,5
7,0.0,2,5,5,4,5,4,5,2,3,1
8,0.0,3,3,2,3,0,2,3,3,2,1
9,0.0,2,1,4,2,2,0,2,3,1,1
10,0.0,1,0,1,0,1,1,0,0,1,0
11,NaN,0,0,0,3,0,0,1,0,0,0
12,0.0,1,0,2,0,1,0,1,2,0,1
13,NaN,0,0,0,0,1,0,1,0,0,0
14,NaN,0,0,0,0,0,1,0,1,0,1
15,NaN,0,0,0,0,0,1,0,0,0,0
