PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,19,19,14,24,20,26,21,19,18,17
1,0.0,10,22,20,18,18,12,24,17,19,16
2,0.0,17,10,15,9,14,16,13,11,16,17
3,0.0,11,14,12,7,10,10,9,14,11,8
4,0.0,8,4,8,4,11,6,4,6,6,6
5,0.0,5,5,7,7,5,8,5,3,4,10
6,0.0,4,6,4,8,4,3,4,4,5,4
7,0.0,11,5,9,3,5,6,5,4,3,7
8,0.0,5,2,2,5,3,2,1,4,3,3
9,0.0,3,3,2,3,3,4,3,10,3,1
10,NaN,0,3,3,3,2,2,3,3,7,5
11,0.0,1,3,1,2,2,2,3,4,1,2
12,0.0,5,3,3,4,2,2,3,1,3,3
13,0.0,1,0,0,3,1,1,1,0,1,1
14,NaN,0,0,0,0,0,0,1,0,0,0
15,NaN,0,1,0,0,0,0,0,0,0,0
