PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,7,10,7,7,9,10,8,11,5
1,0.0,10,9,9,9,13,10,10,7,7,12
2,0.0,13,11,10,7,11,9,8,4,8,11
3,0.0,9,7,12,8,4,13,7,14,10,11
4,0.0,4,1,4,4,2,3,7,6,4,1
5,0.0,4,4,5,3,8,4,7,4,6,8
6,0.0,6,5,10,8,4,7,3,4,3,4
7,0.0,4,9,9,9,3,5,6,6,6,4
8,0.0,6,8,7,5,10,3,8,11,6,5
9,0.0,4,7,3,10,12,5,5,8,4,5
10,0.0,5,6,5,4,7,5,5,8,7,6
11,0.0,4,4,4,3,3,8,5,3,4,6
12,0.0,7,8,5,9,7,4,7,6,4,5
13,0.0,6,6,3,5,6,5,7,4,10,7
14,0.0,3,2,1,6,0,6,1,1,5,4
15,0.0,4,6,3,3,3,4,4,6,5,6
