PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,11,16,18,14,20,14,13,8,10
1,0.0,9,15,12,11,16,10,10,14,16,12
2,0.0,10,13,12,11,9,16,10,13,13,20
3,0.0,6,10,16,10,11,10,10,14,10,9
4,0.0,8,4,7,3,8,5,7,3,7,4
5,0.0,5,6,7,6,5,5,6,5,9,10
6,0.0,3,10,7,5,5,4,6,1,3,3
7,0.0,8,7,7,5,1,3,4,7,4,4
8,0.0,5,7,5,7,4,2,4,4,4,4
9,0.0,5,5,2,7,8,5,4,7,4,5
10,0.0,2,5,1,6,5,2,7,6,5,3
11,0.0,8,2,3,1,4,9,3,3,5,4
12,0.0,5,2,3,4,3,3,9,5,3,3
13,0.0,2,3,0,3,3,4,2,3,4,5
14,0.0,1,0,2,1,2,2,2,0,2,1
15,0.0,2,0,0,2,2,0,2,2,3,3
