PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,8,14,7,15,14,12,11,10,9
1,0.0,9,12,13,10,10,9,12,8,12,10
2,0.0,8,7,8,10,7,11,9,8,16,12
3,0.0,12,9,10,12,5,9,4,11,8,7
4,0.0,9,6,6,7,7,5,5,11,2,7
5,0.0,11,7,6,8,5,9,5,8,3,7
6,0.0,4,5,3,8,5,2,3,4,5,7
7,0.0,3,9,2,5,4,5,8,4,2,1
8,0.0,4,5,7,4,2,6,6,3,6,10
9,0.0,4,6,4,5,7,5,6,5,6,6
10,0.0,6,9,7,4,10,5,2,5,5,5
11,0.0,4,3,10,9,2,4,7,3,6,2
12,0.0,3,7,3,2,7,6,9,6,3,5
13,0.0,1,2,2,3,5,3,4,5,5,4
14,0.0,2,0,2,3,5,4,3,5,8,3
15,0.0,6,5,3,3,4,3,5,3,3,5
