PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,27,21,24,30,27,32,25,27,27,24
1,0.0,11,26,21,15,18,10,23,16,12,14
2,0.0,16,10,10,8,12,14,17,12,13,16
3,0.0,9,11,16,5,9,7,6,10,13,9
4,0.0,7,3,6,7,4,6,6,4,7,4
5,0.0,6,1,3,5,4,4,1,4,4,7
6,0.0,2,9,4,5,3,5,4,6,5,3
7,0.0,8,3,7,7,2,3,3,3,4,3
8,0.0,2,3,0,0,3,3,6,2,3,3
9,0.0,5,1,2,8,5,3,1,7,3,3
10,NaN,0,5,1,3,2,4,3,3,5,4
11,0.0,1,2,1,2,5,2,2,2,0,3
12,0.0,5,2,2,2,4,3,3,2,3,6
13,NaN,0,2,2,3,2,3,0,2,1,1
14,0.0,1,1,1,0,0,1,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
