PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,37,42,41,41,36,42,39,40,43,37
1,0.0,19,17,21,25,22,17,22,20,17,19
2,0.0,14,10,7,11,11,12,13,8,9,12
3,0.0,12,8,10,8,9,7,8,8,11,13
4,0.0,9,5,5,2,7,3,2,6,4,2
5,0.0,3,0,4,0,2,1,1,4,3,3
6,0.0,2,2,3,1,1,4,2,3,5,3
7,0.0,3,4,2,2,3,3,1,1,1,2
8,NaN,0,2,0,2,2,2,4,4,0,3
9,NaN,0,1,2,0,0,3,0,0,2,3
10,NaN,0,3,0,1,2,1,3,2,1,1
11,NaN,0,3,2,2,3,1,3,2,1,1
12,NaN,0,0,0,2,1,2,0,0,2,0
13,NaN,0,2,1,3,1,0,2,0,1,1
14,0.0,1,1,0,0,0,1,0,0,0,0
15,NaN,0,0,2,0,0,1,0,2,0,0
