PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,9,7,11,10,14,12,8,13,7
1,0.0,11,7,14,13,10,12,8,7,8,13
2,0.0,10,14,15,8,11,10,11,13,15,7
3,0.0,15,10,12,15,14,6,7,12,9,6
4,0.0,10,8,10,4,5,7,3,5,3,8
5,0.0,8,11,8,5,6,6,6,8,8,11
6,0.0,6,2,1,8,5,3,2,1,4,8
7,0.0,4,4,8,3,4,2,7,4,4,2
8,0.0,5,9,3,5,3,7,10,5,6,6
9,0.0,4,4,4,6,5,7,5,6,2,9
10,0.0,1,4,5,4,7,4,1,5,4,3
11,NaN,0,4,5,7,6,5,9,7,5,4
12,0.0,6,5,3,4,4,9,8,6,5,4
13,0.0,5,3,1,2,2,4,3,3,3,4
14,0.0,2,5,0,3,2,2,5,5,5,4
15,0.0,2,1,4,2,6,2,3,5,6,4
