PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,8,4,5,6,4,6,12,9,6,6
1,0.0,8,9,9,9,13,8,11,8,5,9
2,0.0,9,5,10,4,6,9,6,3,12,8
3,0.0,7,8,7,11,7,9,8,5,10,7
4,0.0,3,5,2,2,4,3,2,1,5,4
5,0.0,6,6,6,5,7,6,5,5,6,9
6,0.0,4,4,9,2,4,9,3,5,3,4
7,0.0,8,9,7,8,3,6,4,9,6,7
8,0.0,6,9,6,6,5,6,7,11,7,9
9,0.0,7,9,4,8,11,5,6,11,7,5
10,0.0,6,3,3,5,7,5,5,7,4,4
11,0.0,7,6,6,4,7,8,7,5,8,5
12,0.0,6,10,10,9,8,2,7,8,5,6
13,0.0,8,6,9,11,6,8,6,4,7,8
14,0.0,4,3,4,4,2,5,7,4,4,3
15,0.0,3,4,3,6,6,5,4,5,5,6
