PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,19,13,19,14,13,14,20,10,14,11
1,0.0,7,10,12,10,12,8,10,17,11,10
2,0.0,8,12,7,9,8,18,8,9,16,11
3,0.0,15,9,10,15,14,14,12,11,7,9
4,0.0,6,6,8,5,4,5,4,7,8,10
5,0.0,9,8,6,8,6,11,8,8,3,9
6,0.0,5,4,5,5,2,3,5,1,6,7
7,0.0,8,6,2,3,7,4,4,5,3,1
8,0.0,3,6,7,3,9,2,4,5,6,7
9,0.0,4,4,2,3,6,3,7,4,4,7
10,0.0,5,5,6,7,9,2,3,5,4,5
11,0.0,2,4,8,5,1,4,4,7,5,2
12,0.0,3,4,3,6,3,5,3,5,2,2
13,0.0,3,5,3,3,2,1,1,1,6,4
14,0.0,1,3,1,2,2,2,3,3,4,4
15,0.0,2,1,1,2,2,4,4,2,1,1
