PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,37,35,32,35,31,31,34,35,32,31
1,0.0,13,17,16,11,19,15,15,11,11,11
2,0.0,17,11,7,10,10,12,8,12,19,12
3,0.0,10,10,16,14,5,8,11,9,9,5
4,0.0,5,4,10,5,5,4,5,7,7,14
5,0.0,5,3,4,8,2,8,8,4,2,5
6,0.0,4,4,3,4,4,2,3,6,7,5
7,0.0,3,3,1,1,5,5,2,3,2,4
8,NaN,0,3,5,4,3,3,5,0,2,2
9,NaN,0,1,1,2,2,2,4,4,0,1
10,0.0,1,3,1,1,3,2,1,4,3,2
11,0.0,1,1,2,1,3,1,3,2,4,2
12,0.0,3,2,2,3,5,3,0,1,2,3
13,0.0,1,2,0,1,1,1,0,0,0,3
14,NaN,0,0,0,0,1,3,1,2,0,0
15,NaN,0,1,0,0,1,0,0,0,0,0
