PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,5,5,5,4,3,3,5,1,4
1,0.0,6,9,6,7,10,5,8,11,4,4
2,0.0,9,6,5,5,5,9,5,4,8,6
3,0.0,9,7,9,7,4,13,11,5,8,10
4,0.0,3,2,3,3,6,2,2,4,5,3
5,0.0,9,5,5,4,5,3,6,7,4,4
6,0.0,3,2,6,3,4,6,3,6,3,2
7,0.0,6,9,11,5,4,10,5,7,8,6
8,0.0,4,5,7,8,6,5,6,8,7,9
9,0.0,8,8,7,8,9,5,7,8,7,7
10,0.0,1,6,4,4,4,4,6,7,7,6
11,0.0,5,14,4,8,7,7,10,7,8,8
12,0.0,10,9,8,10,9,5,4,3,7,7
13,0.0,9,5,8,11,10,13,10,6,8,13
14,0.0,3,3,7,5,5,5,6,4,7,4
15,0.0,6,5,5,7,8,5,8,8,8,7
