PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,2,9,7,4,9,10,5,7,3,8
1,0.0,8,7,10,13,5,7,8,6,6,6
2,0.0,11,5,6,2,7,5,5,5,4,5
3,0.0,5,9,9,8,7,7,4,5,6,7
4,0.0,10,3,10,8,8,10,3,10,9,8
5,0.0,10,8,5,6,5,2,10,8,7,10
6,0.0,4,6,4,6,8,4,7,8,4,7
7,0.0,4,6,4,9,8,10,11,6,11,7
8,0.0,3,4,9,4,5,3,8,6,7,7
9,0.0,4,7,5,10,7,1,3,10,7,4
10,0.0,8,4,8,6,2,4,8,7,9,4
11,0.0,10,7,5,4,7,13,9,4,4,9
12,0.0,6,7,5,4,4,7,6,4,3,1
13,0.0,6,8,5,8,7,6,3,6,3,9
14,0.0,4,3,5,5,7,4,6,5,9,4
15,0.0,5,7,3,3,4,7,4,3,8,4
