Run,Terminal Iteration
0,10
1,14
2,5
3,8
4,12
5,9
6,13
7,7
8,5
9,7
Run,Terminal Iteration
0,10
1,14
2,5
3,8
4,12
5,9
6,13
7,7
8,5
9,7
