PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,26,19,23,25,14,24,21,25,22,23
1,0.0,18,21,18,13,26,10,21,22,13,14
2,0.0,11,8,15,11,16,17,13,9,12,15
3,0.0,9,7,11,7,10,12,11,12,9,7
4,0.0,9,6,9,6,5,10,5,7,11,5
5,0.0,5,3,6,7,4,8,3,3,2,6
6,0.0,3,10,3,6,6,3,3,4,3,5
7,0.0,6,8,7,5,3,2,4,5,3,7
8,0.0,3,3,2,2,2,2,4,3,2,3
9,NaN,0,3,1,6,3,1,3,5,6,3
10,0.0,2,4,1,5,4,3,3,3,7,4
11,0.0,2,2,1,1,4,3,3,1,3,3
12,0.0,5,1,2,2,2,3,3,0,5,4
13,0.0,1,3,1,3,1,2,1,0,2,1
14,NaN,0,1,0,0,0,0,2,0,0,0
15,NaN,0,1,0,1,0,0,0,1,0,0
