Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99
-1,-1,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0
0,0,-11.81136826658432,-21.93911736136952,-11.27670498555968,-13.020340113128064,-6.46491643574261,-20.379207315981024,-14.937956805362123,-20.928313351820552,-5.913786538042992,-15.409775447532505,-9.67606432147287,1.8680397980161128,-13.383300672790376,-9.16470789089083,-5.145443828026983,7.276059221653919,-10.136219559742687,-16.157928800783495,-2.1190936815619734,-4.196368221922944,-11.006133840031453,-8.76942810113703,11.586879711674017,-15.3418216252398,-5.606690927523868,-11.111100955115957,-5.230228905974774,8.466849094776562,-20.365882859948265,-9.07208720355141,-3.887794413010927,0.024810738211097527,-17.746007276740702,-10.2156826474609,-7.884309472817236,8.58735736678322,-5.146454498627453,-8.587342639759456,0.24475319207596075,0.36128737907790676,10.44845663077977,-15.002641643657487,-0.36097866529642886,-3.887390876922792,0.1050607423954896,-6.2058179354271195,6.831260125453288,-1.5197546510808513,-7.543452007042028,-12.140204308829428,-7.468235887778687,7.151918393614734,-11.877903931891735,-3.710659496985807,9.947783529101946,-8.759269126177305,0.8195373110126618,5.843585455773695,8.632449711224597,1.3955127711268562,-1.829708198690172,9.415029581881655,7.435037261770372,-0.041979196102879035,20.566617850441297,25.49190808165699,15.861341016123221,1.0631877547153468,13.693951684364405,10.027188280712798,1.6734866112468627,-0.29611567365421076,18.53563829317148,-0.688253601577693,14.707615433904396,12.726541588798701,2.0221068832736235,13.075880402496276,-0.7671919824652385,6.335904870022076,9.758724264631143,2.2960353438544168,11.870782370766655,11.761393417871606,22.68407678779502,20.223911693674236,4.7402627941181565,16.267183666526343,11.035250092059906,14.237375036533201,14.179217811136905,11.457842997601107,14.129400932706796,22.474967833156054,18.522876062934024,13.902316002516626,8.108064985454408,8.97155167562525,3.7745558391527534,15.5959938824334
0,1,-9.144537285959501,-7.982887611044262,-8.06957952151279,-16.656199257437446,-11.446705369068283,-8.736595381128561,-9.199050301734964,-11.767370658223038,-7.581751706323109,-9.562453076816938,-16.299045425233253,-3.8407254472450343,-6.756812776426444,-5.464535138208206,-10.887350379473155,-0.8151611831854757,-8.284776743792849,-4.62794805362504,-0.8363689499573468,-0.6926862317623179,-10.708740569501515,-14.06491680638793,4.378249440358129,-17.663399533150788,-5.8962387822955895,-11.372145592304118,-5.432824081069396,1.2699632825595868,-12.640916821239278,-3.5117999012677927,-6.694848268248552,-5.2591099184262715,-8.512209898469944,-2.701122112275846,-2.3052334705115185,-0.45650462766397437,0.9900797923365339,-12.4498970901154,0.8817045455586572,0.03517882621376489,3.150597077962148,-9.068946946737755,-0.5176025241222753,-5.89020419728807,-1.4988944951798937,-9.172991476349926,7.327588171131286,-0.6141384636527156,5.746673837075516,-7.881027263624215,-7.931350634734132,0.9574334982726738,-5.423213715306215,-4.199832955413778,3.924820652117219,1.7542705887469499,-1.402694428184511,-3.8168769229791923,-1.2680714570000957,-3.816136194519377,4.433850176274433,5.564638714713197,1.318292253275641,6.665952722702398,11.91607512131705,15.234039101511378,8.018015478674032,6.328156838834581,9.300389531966829,11.771722875681961,-0.9880521396303479,3.619868868901075,12.866634008053706,2.2665522569576515,6.275586624042417,10.290780796613314,0.6324237240731942,1.1632821346741853,1.3769282238660594,6.704655557676074,5.049343108398784,7.675640909320306,9.813625908226376,11.839483572628485,17.13034076388781,12.302099068773385,9.693127272882084,9.79014707217404,13.41817994768054,9.742074009827936,7.0915300877941645,3.005542803523589,12.76654700071232,16.86061279738124,6.971650813158404,7.222960373306438,0.3713734506412335,10.351099914102017,2.1440708947743454,17.729283176712542
0,2,-8.148642833965788,-5.358417563280325,-12.239950493201189,-11.581970871338301,-11.041636926295238,-8.721482772098202,0.25687233443505364,-5.194010556745601,-5.555010554341113,-9.106973952452588,-6.098894739914628,-5.8486994634798535,-7.035471974459258,-8.784721275390286,-7.389511142706474,-6.407284668588534,-8.565366377148445,-7.632834601964929,-10.199526818469586,-0.48207552478859483,-7.848114682228745,-5.440304570773021,2.0023655737666837,-12.540001610149124,-4.586182829809154,-12.921429160755418,-9.94039328520014,-1.0107489912430745,-14.48831003122984,-1.7217684637321844,-9.291871359019405,-3.5196641594538365,-0.10630259398507863,-3.6799404328457292,-7.827552954111583,-4.124788289486055,1.7032236365213178,-11.691442371272826,-0.4825337120736737,0.3733997826503812,-5.840708162104897,-1.3873705686011775,-7.762828846681672,-3.1791005793837845,0.1618002325649328,-8.25918715888576,-2.8128674081192595,3.485675731414374,2.9458088991599887,3.150954347733754,5.058391639308386,0.32268717648843115,-4.89342914190628,-2.6780749824420464,-2.0156618749625483,0.6111900386483899,-1.357845495082935,-5.949314150083773,6.180622465450535,-5.947064398757241,4.4443737976234345,3.299236355777413,-0.66603216434821,6.200942367744478,8.318211657617399,4.968821138138173,15.533971524125322,2.574454690151574,5.427125773033979,8.973137261118334,3.210504537162412,7.469796259432238,11.705484132668646,1.7271582780816843,8.761284965480781,7.961318727526487,1.9278447584355014,1.1421376927020415,4.650958866506234,5.516929620443824,8.138395024467329,4.1335964180407165,5.912064773686845,6.127468914400432,5.221417683076775,11.028775995093264,8.372135989369088,4.235765285146867,10.362985000428576,5.823975801813854,14.125648782170277,3.425752720217151,6.320971408903071,5.912373848083157,1.0913894764690755,11.671284261328758,8.5265619109924,7.720101681617171,8.074809384080913,14.272135395158985
0,3,-8.642859550279098,-11.982494678015945,-11.350707751243684,-4.75700949529366,-6.445739908124611,-7.025276055719072,-5.566546392925101,-11.368463195023407,-3.772016346816393,-4.2341182917479365,-10.513219578942564,-10.371288845614913,-4.232096219625458,-13.473814457086196,-4.128507705488576,-4.848332201820299,-4.971546529537928,-7.747327076281082,-10.394639501333241,-7.218959845337219,-8.71262024138202,-2.8046798883158646,0.5652970521792482,-8.508311900570005,-1.0927664799650363,-3.744511507074162,-3.733777415953538,-1.8781215806339142,-5.603489357485457,-1.3977721598679025,-0.4456207511799156,-10.02161014252655,-0.11255453121404574,-5.348714120267398,-5.932341544131111,-3.424274302890542,-1.7231420085663611,-1.5404867099036588,-1.9245164793473577,-0.9434885358878093,-3.840091248744721,0.8788989452103319,-7.348441434673135,0.37901973057737626,-6.601906920855541,-7.840352219802457,4.28728101239173,11.968478930530155,-2.041870578680143,0.42651466452376363,3.6207692579682575,2.239505419660397,-2.205113748730655,-1.0864678230133573,0.3358194141738393,-4.040824122260207,-3.9118596393335547,-5.13018966343144,5.2566980736645625,3.238106857135974,0.3723055806699864,3.113428302995758,4.342612450761174,-3.359441939484408,-0.08352679998984902,4.664812968383476,4.771906960040091,3.8450654215439424,-1.0833829999688969,5.641960828023157,2.721088408062496,6.875926962234685,8.490322721408988,4.21319100094277,4.093072988988599,3.803231499880409,3.746652809816432,9.313206052827068,2.7339964465413233,2.7147431495294505,2.5910451147930167,-1.9900975059002477,3.9901874879456525,8.211946309472692,4.032706633417857,10.519293026043698,6.751920687806111,5.786554737444077,9.975163686074174,7.298974243186621,5.305352254946064,4.3770864529176485,4.404025582818204,3.764121485688311,8.973131200061912,7.288781188191865,12.923375539720112,1.1892597965591225,6.248501943713977,8.079248348181668
0,4,-7.016076510804609,-13.399755001337002,-3.8909913368403743,-6.00930307808368,-9.614411269931558,-10.551641377102893,-7.755733838038344,-3.1581712199782084,-4.147319226778286,-3.0477679611915125,-4.808309591686896,-7.587596845881697,-5.9091178422250294,-10.755548039355023,-9.811398763946544,-5.4680873327222415,-5.413313789791372,-3.786367797607768,-10.680636368820647,-4.0717812199880115,-4.418553073813329,-3.1968662943143458,-0.02794555409741828,-6.721059789192651,-4.441968289965496,-4.855119865186179,-5.147158325857332,-5.340545930851675,-5.379340921655133,-6.090004487371173,-6.8271559983032635,-1.1594239953197014,-1.4210574725311311,-2.309382547510541,-3.1294623517557882,-2.456290353718963,-2.2831223943608796,-0.7293706720730856,-4.351058707891516,-1.6034678561711881,-4.170097580465402,1.3498969424726814,-5.0709519195846955,-1.3887642144157222,-4.612303447921635,-7.971516036116581,1.7771988490626245,6.279975924449045,-3.177330892632561,0.5019452965217934,-0.16903594425986596,-3.7285050154321766,3.06867601708802,1.6911235892064522,-0.6975634167890836,-1.6593548071466495,-2.0755974747055133,-7.029721897481788,6.220351403282702,2.7568721163872434,0.04504952393128714,2.437554486613701,4.364707516112058,-1.7958516537135936,-1.0683228363149815,0.3766578956270763,5.24856833589428,8.735489110019628,-0.14491140971233166,0.33200142891041384,6.541304215269935,7.215546713029628,4.304616926667138,3.7234349777954066,1.2277760579385542,2.7170170277685965,2.7164831899623474,3.107031775219775,2.203058997479336,4.828010286476039,7.465751245740476,3.196102059304888,5.515584043360327,8.070505441274468,3.2749196398521088,13.544215134050145,3.6810711330525994,3.0557361570326464,11.008955427529271,7.034160634523902,8.383631078077148,6.732573385202464,4.261494429932225,3.717073741289854,6.250013108302438,1.2882092675647348,9.726737184757857,5.794632013165748,6.564741735783548,8.111580710883226
0,5,-3.2697856331971997,-9.764654780697255,-5.168679682538322,-5.009391488552299,-9.015911523990633,-7.849708818587455,-8.371001048422471,-4.825801985985036,-8.85337032896068,-6.550049912645416,-9.940611218109167,-3.6913213368313174,-3.382431032925318,-12.38136622858465,-10.067339719934635,-3.9515339349729466,-7.092577372810823,-5.214909573448785,-10.28383338964786,-4.0715459581875955,-3.5198190084173286,-4.677514562267026,0.7514201260526812,-7.1758727357743215,-4.775671220539419,-3.29009353479205,-3.7909542745892235,-4.937772803349308,-2.2666759535932606,-7.751654535438496,-3.7079660393513274,-2.0429308536065838,-3.152412229074622,-1.0924978378434709,-0.27030406485259073,-2.1059128510442116,-0.5134743285566366,-3.6839726359691403,-6.309620094093157,-3.017436013890306,-3.9744053947916758,-2.6025081149740177,-3.0956934645075993,-2.057775632998801,-2.4021949245598098,-8.311779558873852,4.955750034287448,0.46360232520046085,-4.57374531476102,-5.3876587098336355,-4.119743193915412,1.3957876464024235,-1.0015548440620288,2.2006178406724297,1.4942780522950858,-0.7113534840351337,-0.015863246875190695,-4.6394260968642955,1.1308983827535053,4.106088360939997,-1.2484701376214322,1.1459826721234103,0.641123263697993,0.5250719946373541,-1.0722218622320034,5.053601005255904,4.79759339145677,2.592995652499324,-1.6488228666549936,-1.2047581486956531,3.418362336480812,4.755384850643322,2.1028908840348017,-0.18865110285057335,0.31510986590263657,3.9116291081820145,2.7843232237037387,3.263507936602385,4.893152459282015,10.389135356084628,5.124715701284416,4.886666471917663,7.201020749804953,8.976574846177993,-0.42223770766262425,9.181991751064214,4.568711780942693,0.9984127715833949,10.642355800291822,8.752799351864995,6.283868590056142,9.123440413670759,6.5878295485555,5.396259221941619,10.745251447951635,4.706828736355821,5.394945659423633,7.592710035588617,4.713019273962507,7.801219725123451
0,6,-7.054481707464422,-13.170484959764348,-5.506369398776371,-6.805990479091851,-6.910680933274674,-7.503837521525506,-7.765083578233611,-0.5736597024615454,-8.53821347672177,-5.275851530263877,-6.998610158552285,-3.5512356570180974,-4.602411640213612,-10.10928157235596,-8.56071473601757,-4.009446622367194,-7.321095416046415,-3.9404836802404533,-10.075351111771791,-6.841687758643942,-1.865618534933105,-6.020031387054442,-2.22910822515107,-6.005026156873839,-4.65236525140196,-1.513099719260388,-4.001981848931334,-2.799847345774044,-4.759667012853579,-8.243226375884378,-4.612275723988354,-3.6253401309781337,-3.2656245578655176,-2.5704148660950317,-0.8230223294499055,-4.819146778503025,1.1553577709608964,-4.374646592443451,-6.546989546871565,-4.069977430605767,-5.603974988850503,-0.28206246398264023,-1.9375339677923777,-2.289435600115818,-1.6071285020649866,-5.646318547769615,3.985755516442383,4.190971744724661,-3.3363586378023617,-2.459706146721314,-4.095482389074675,1.5495009810435167,2.240033983498451,0.9430880307488474,-2.3787570159162295,2.0282872922131006,-0.21047180157368106,-3.3186028766590896,4.8361967344754735,1.5772322313823626,-1.570588155203168,2.854370392927901,1.0798587409962188,3.3253541981961137,-2.631486233992286,4.057374665046508,3.944793182123273,2.916582602253983,0.7380088323063032,-0.8964853072401464,5.041906145122713,4.075272608959443,3.65548970218677,0.8024880574485025,1.9003748282402786,1.3567707036200203,3.0939778684918986,1.3677281118993103,2.358229844136141,10.740529833701265,4.1191629291912175,8.234849026683015,5.148098177355505,8.217094202802583,4.117466923233322,10.32338144063406,7.615139890511954,2.179536477146045,9.724831054463834,8.617808823437263,7.228545288934893,8.940795702956022,3.4470501349399036,5.201099006399222,10.543842231169739,6.315343915633139,3.7063009066780723,6.2981966521148935,4.532718322731085,9.126239369498682
0,7,-7.229010772069476,-14.099066728888344,-6.233011557746753,-4.896440537702176,-6.991910529359562,-11.61204303766109,-6.833552903050631,-4.355209606979253,-7.888992276913372,-5.894831066628835,-5.710606032223213,-1.8082030488430765,-2.6003013578204843,-10.52582969396202,-5.141863765715271,-3.2957649558405313,-5.961265352015973,-3.7865127828744805,-5.852696632432156,-7.014671360476984,-3.130228222766934,-5.134239609175947,-1.4318842149249433,-5.791985252275104,-3.962201657336234,-0.1327661569359858,-5.463510284538282,-1.7681513187726814,-5.72784792858014,-8.115345214809809,-2.3228927630620104,-4.240572179633076,-3.8706661739577295,-5.553538002422666,-1.3070792500920332,-4.221039094596422,0.9005319912632412,-4.907610862728742,-4.64901183526046,-4.277732589475857,-5.498431799218558,-0.6260564231255933,-0.5542695230855885,-1.2303689872432706,-1.2575350537721361,-3.31744085969461,2.14680683147555,1.355002586828354,-2.915469518200533,-4.980773822313882,-4.324234931481086,2.8540469533047297,3.2318322979621232,0.3315654735386879,-1.623333327867736,2.6288541272484043,0.8978232195362199,-1.4888193519811148,6.812325229143772,2.3777980049456584,-1.7739113798121813,0.9954900893356564,2.7398724836811112,2.918753530997324,-4.151908241352048,4.916261297773538,4.475090374216531,3.648989759808719,0.809882222813711,-1.2167226697873943,5.089402817260101,4.691423395314386,4.015086363990509,1.5588850478677234,3.401603867673364,5.468635906595647,2.988128416142021,1.7841566508025877,0.26795575986145787,9.093438634031948,2.1435917360703467,7.113727697716845,6.673747681120706,8.793699909350916,4.373781125966381,9.009877242938366,7.452347541267428,1.9869675282160304,8.482480365383562,7.209288464686344,6.935485318911424,9.82786576641695,5.6744132649930625,6.013977586070565,8.814518975011486,9.083239276733588,5.830620517863172,8.036774743156185,5.724591165103218,8.134039013648234
0,8,-9.124224130426526,-10.871138422625215,-7.855976852713468,-7.936881025223039,-8.318393958828956,-11.234879827988069,-6.5875157020334845,-9.68911000989825,-7.109221677938185,-4.755050680751466,-5.610284918344767,-2.8488938330185225,-2.4714212155964432,-10.061752455717894,-3.400106733794585,-2.618335866469846,-3.0781617883814416,-1.2194490885162579,-7.277385727570899,-7.939326785458573,-4.278731575648514,-5.042467490956406,-2.8344101178363017,-4.396074614629617,-2.4405326816663426,-0.5204990026997148,-4.231793695258879,-2.4421673259868637,-3.9960098552373102,-6.498008427499553,-4.278133058571826,-5.438778231196238,-3.283678561049665,-6.350578429450738,-1.8699675764625558,-0.07189307157009828,0.2201466454255745,-0.8879824986475663,-1.6579414491793203,-5.353092264150529,-5.485784426295563,-0.9304909864974266,-0.7938695076284217,-0.3470151910307441,0.039335665978630585,-5.184470205319979,1.3175280038223032,0.22666559691960164,-1.719701256268147,-5.029466228326292,-0.8677323982150497,4.471305540843601,1.9314802365961352,3.2115351209973904,-2.7358218319183747,2.4774599722097985,0.44125452142757404,-3.2560180858698144,5.53646172989326,1.8343500752723711,-2.5155338780987084,3.20082693892307,2.5436402771342967,2.4021375705773425,-2.3678527001405656,3.6406660920132126,6.229618541833091,1.0033635784291433,1.4599852923811132,-0.9656191092871529,3.563493720329683,2.2838524828889586,5.337708732930676,2.588143579915857,4.296804441902811,6.826199657715227,3.830191311480376,5.387571431932836,3.6176367440397996,6.76539171611692,3.973152258508642,5.126774534842321,7.127960052388851,9.509767581969793,3.694975568308421,8.931085503359173,6.889051878659274,1.0442372360875352,7.636151792324347,3.482531344655426,7.6838299604293026,8.50814252061174,6.784428083927225,6.2673984316972895,8.072826900735759,13.885779396209736,8.160938265512844,6.719742865740953,4.882555950252131,7.649630484739646
