PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,29,26,32,31,29,32,30,37,32,27
1,0.0,24,23,25,28,24,17,25,21,18,23
2,0.0,15,18,16,13,16,19,18,13,20,17
3,0.0,11,12,8,12,12,10,11,10,11,10
4,0.0,6,2,6,6,4,7,4,6,8,5
5,0.0,5,2,4,2,3,6,3,5,3,8
6,0.0,2,6,4,3,4,2,5,2,6,2
7,0.0,4,5,2,1,4,5,3,4,1,4
8,0.0,1,2,2,2,1,2,1,1,0,3
9,0.0,1,1,1,1,1,0,0,1,0,0
10,NaN,0,2,0,0,1,0,0,0,0,0
11,NaN,0,1,0,0,1,0,0,0,0,0
12,0.0,1,0,0,1,0,0,0,0,1,1
13,0.0,1,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
