PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,11,8,9,12,6,8,14,9,8
1,0.0,8,6,12,9,10,8,9,11,8,7
2,0.0,10,8,13,8,5,16,9,4,12,8
3,0.0,13,8,8,16,16,11,12,9,10,5
4,0.0,7,4,5,0,4,8,3,5,5,6
5,0.0,6,8,7,7,4,9,3,5,5,10
6,0.0,4,2,4,5,3,4,4,2,6,9
7,0.0,4,6,8,3,3,5,8,4,5,5
8,0.0,3,7,7,4,6,3,7,3,4,8
9,0.0,8,4,5,7,7,4,5,7,9,9
10,0.0,6,7,3,6,2,7,9,6,2,3
11,0.0,5,7,6,11,8,4,3,10,8,6
12,0.0,3,8,5,5,4,6,3,6,4,7
13,0.0,3,3,5,4,4,4,3,2,5,4
14,0.0,5,7,3,5,6,2,7,8,5,3
15,0.0,6,4,1,1,6,3,7,4,3,2
