PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,27,20,20,21,31,31,28,23,25,26
1,0.0,14,13,18,12,16,10,16,12,20,10
2,0.0,12,14,12,16,10,12,14,11,16,12
3,0.0,15,18,13,21,11,14,13,10,11,13
4,0.0,8,10,12,2,6,7,7,10,8,12
5,0.0,9,7,4,8,9,8,6,8,3,13
6,0.0,3,6,4,1,2,4,4,6,3,5
7,0.0,4,4,2,6,5,3,3,3,5,0
8,0.0,2,1,6,7,1,1,2,3,0,3
9,0.0,2,2,0,2,2,2,4,8,4,1
10,NaN,0,2,1,0,1,1,1,1,2,1
11,0.0,3,1,5,2,3,3,1,3,3,2
12,0.0,1,0,3,1,1,1,1,1,0,0
13,NaN,0,2,0,0,1,2,0,0,0,0
14,NaN,0,0,0,1,1,1,0,1,0,2
15,NaN,0,0,0,0,0,0,0,0,0,0
