PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,20,22,16,16,21,17,20,20,14
1,0.0,12,18,12,13,15,9,17,15,13,15
2,0.0,13,10,14,12,16,15,12,6,13,12
3,0.0,8,10,10,5,8,10,9,14,8,8
4,0.0,8,5,6,6,4,10,2,5,4,5
5,0.0,5,2,4,6,6,10,7,4,5,10
6,0.0,4,7,5,8,5,1,2,2,5,4
7,0.0,7,4,9,5,3,3,2,6,5,6
8,0.0,4,6,5,7,7,4,7,6,5,5
9,0.0,5,9,3,4,4,3,3,6,3,3
10,NaN,0,2,2,5,4,3,7,6,7,3
11,0.0,3,3,2,3,4,5,4,4,3,5
12,0.0,6,2,3,3,3,3,4,2,4,4
13,0.0,3,2,1,4,3,3,4,3,3,2
14,0.0,1,0,2,2,0,0,2,0,1,2
15,NaN,0,0,0,1,2,0,1,1,1,2
