PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,19,21,17,27,21,22,29,14,15
1,0.0,16,21,15,17,7,12,17,7,16,15
2,0.0,11,15,14,12,10,20,10,14,25,17
3,0.0,17,9,17,19,14,13,13,12,12,10
4,0.0,6,7,9,2,9,6,9,7,7,12
5,0.0,8,3,5,7,7,9,8,5,6,7
6,0.0,3,8,1,2,3,5,7,4,2,4
7,0.0,7,4,4,5,5,2,3,2,3,4
8,0.0,1,4,7,6,5,4,3,2,0,5
9,NaN,0,2,2,5,6,1,1,3,4,3
10,0.0,2,3,1,3,2,2,0,7,7,4
11,0.0,3,2,3,2,3,0,4,5,2,2
12,0.0,1,1,0,2,2,3,0,1,1,1
13,NaN,0,0,1,1,0,0,2,2,0,1
14,NaN,0,1,0,0,0,1,1,0,1,0
15,0.0,1,1,0,0,0,1,0,0,0,0
