PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,30,32,32,33,33,27,27,36,34,31
1,0.0,23,22,21,22,22,22,23,20,14,23
2,0.0,15,14,15,18,14,19,22,17,17,17
3,0.0,16,13,10,13,13,11,13,10,13,10
4,0.0,6,6,6,3,3,7,4,5,9,7
5,0.0,3,1,6,3,4,6,3,5,5,3
6,0.0,1,7,4,4,3,5,4,3,3,1
7,0.0,4,4,2,1,2,2,1,3,3,3
8,NaN,0,0,3,1,2,0,0,1,0,4
9,0.0,1,0,0,1,2,0,3,0,0,1
10,NaN,0,1,0,0,2,0,0,0,0,0
11,NaN,0,0,1,0,0,0,0,0,1,0
12,0.0,1,0,0,1,0,1,0,0,1,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
