PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,5,6,9,5,9,6,8,7,5
1,0.0,9,8,10,8,11,3,4,5,7,7
2,0.0,6,4,10,6,6,11,11,4,11,8
3,0.0,7,8,10,10,7,13,10,8,10,7
4,0.0,3,5,5,2,3,2,8,2,6,4
5,0.0,8,6,4,3,5,3,6,4,2,10
6,0.0,2,4,7,4,6,9,3,7,2,5
7,0.0,6,10,6,11,3,5,4,4,6,7
8,0.0,6,8,6,7,7,5,5,9,4,8
9,0.0,7,9,4,4,10,6,3,10,9,7
10,0.0,4,5,3,3,6,4,5,7,6,4
11,0.0,5,6,5,6,5,10,8,8,5,4
12,0.0,8,10,10,9,8,4,7,7,6,5
13,0.0,7,6,8,7,8,7,9,6,7,9
14,0.0,6,3,4,3,5,4,4,4,7,5
15,0.0,5,3,2,8,5,5,7,7,5,5
