PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,16,11,17,19,15,11,21,14,15
1,0.0,14,8,11,9,5,16,16,8,6,10
2,0.0,13,10,14,6,7,7,13,7,9,7
3,0.0,11,8,11,17,8,7,8,14,11,9
4,0.0,5,3,5,5,3,8,5,6,5,6
5,0.0,8,11,3,5,7,9,3,4,2,10
6,0.0,7,5,3,6,6,3,4,4,4,5
7,0.0,5,4,5,2,5,2,5,3,1,4
8,0.0,4,5,6,4,6,5,6,2,7,5
9,0.0,5,6,2,5,5,3,4,7,9,5
10,0.0,3,5,4,4,6,4,6,8,7,6
11,0.0,2,4,8,8,4,6,7,3,8,5
12,0.0,4,5,4,4,3,6,2,3,4,3
13,0.0,3,4,6,4,4,3,3,3,6,4
14,0.0,4,2,3,2,5,5,4,6,4,2
15,0.0,3,4,4,2,7,1,3,1,3,4
