PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,7,6,4,5,7,5,5,9,5,6
1,0.0,5,7,10,7,10,4,6,5,5,7
2,0.0,9,6,5,3,7,5,8,5,8,7
3,0.0,8,6,12,6,5,11,6,6,10,12
4,0.0,3,3,6,1,2,5,5,3,4,3
5,0.0,7,4,4,5,8,4,5,2,4,7
6,0.0,2,6,8,3,3,6,4,4,0,3
7,0.0,8,9,7,6,3,9,5,5,6,6
8,0.0,5,12,4,8,7,5,9,9,9,4
9,0.0,8,8,4,10,7,4,7,12,7,5
10,0.0,2,3,2,6,5,7,3,7,9,5
11,0.0,9,6,6,8,5,11,7,4,4,9
12,0.0,11,8,9,9,11,6,6,10,6,5
13,0.0,8,10,7,10,9,13,12,7,9,8
14,0.0,2,3,7,5,2,2,7,4,6,5
15,0.0,6,3,5,8,9,3,5,8,8,8
