PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,30,25,27,32,30,27,37,32,29,30
1,0.0,15,20,13,11,16,11,13,15,15,16
2,0.0,13,12,14,9,10,17,12,12,16,17
3,0.0,8,8,10,7,8,8,7,16,9,7
4,0.0,4,3,9,7,7,8,4,3,7,9
5,0.0,7,7,5,8,6,4,8,7,2,3
6,0.0,6,3,4,6,6,6,3,0,4,3
7,0.0,4,3,4,3,3,2,4,3,5,2
8,0.0,3,5,2,3,1,2,0,1,2,4
9,0.0,3,1,0,2,2,2,1,3,4,2
10,0.0,1,3,4,3,2,2,3,1,1,4
11,0.0,1,2,3,3,2,3,3,3,1,1
12,0.0,2,3,2,1,2,3,2,1,2,0
13,0.0,2,3,2,3,2,2,2,0,0,0
14,NaN,0,2,1,2,2,1,0,2,3,2
15,0.0,1,0,0,0,1,2,1,1,0,0
