PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,4,5,4,5,6,7,9,6,6
1,0.0,9,9,10,10,8,5,7,3,6,8
2,0.0,9,9,9,5,8,7,11,5,13,10
3,0.0,6,7,9,6,5,13,7,7,10,8
4,0.0,3,4,5,7,3,2,6,4,6,2
5,0.0,5,6,7,4,5,3,6,5,1,6
6,0.0,3,6,7,1,5,8,4,8,2,5
7,0.0,9,10,5,9,6,7,2,6,5,9
8,0.0,5,10,2,2,5,3,4,12,6,6
9,0.0,7,7,3,9,6,5,3,9,9,8
10,0.0,4,4,6,7,5,8,2,6,7,6
11,0.0,5,5,5,7,10,8,9,7,4,5
12,0.0,10,5,9,9,9,5,8,8,7,4
13,0.0,6,6,8,10,10,9,10,5,8,6
14,0.0,3,6,6,4,4,6,6,3,7,6
15,0.0,5,2,4,6,6,5,8,3,3,5
