Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,4.663141773442381,0.0974104757027922,4.661019201848455,4.436394932825525,4.659570795684942,4.691481642295961,4.8184126016770294,4.686619250589916,4.650763378199324,4.623245613202916,4.620606020859168,4.783304297240559
1,4.715222148622943,0.12973083340376163,4.704933580827682,4.542070012670433,4.68226440944977,4.609077998906073,4.824303058473835,4.964060837661037,4.731374007621888,4.846142796080199,4.529138991022466,4.718855793516051
2,4.723781831308135,0.11508783690367275,4.8028637290683145,4.49315034246574,4.585847795119241,4.821244652576759,4.8617280878305,4.799781245015236,4.716725559114078,4.822903689687365,4.626132293828182,4.707440918375927
3,4.6633276481229915,0.13208045370791863,4.735567547823598,4.600119563663536,4.480357128622672,4.718516716087801,4.796613388631608,4.732483491783146,4.587057880602773,4.889529629729224,4.441891488994299,4.651139645291249
4,4.6796058336723,0.1381276274326993,4.70500797023767,4.7082374621507785,4.401545183228272,4.756216984116684,4.86555238385119,4.715548748555146,4.579344931319326,4.882734889383204,4.550725216929715,4.631144566951025
5,4.684915023123312,0.13806239934717976,4.760031512500732,4.762551836988234,4.3974879192557195,4.814260067757039,4.791659420284376,4.757005360518316,4.607070652811827,4.837189266505911,4.522068110942161,4.599826083668816
6,4.677756209081787,0.16714319727943297,4.813512231209141,4.686619250589917,4.29767378938886,4.793109637802999,4.8566964080535255,4.721218063169717,4.690159911985945,4.83622786890775,4.4837038260795055,4.598641103630506
7,4.686280040649786,0.1681052664476559,4.804362600803565,4.713342762838281,4.313652744484655,4.849742261192858,4.8199170117337085,4.705518037368468,4.694794990199252,4.875766606391245,4.4837038260795055,4.601999565406324
8,4.682299281247586,0.189824763475012,4.803165622795033,4.713342762838281,4.276400355439138,4.849742261192858,4.826292572979803,4.6669476105908885,4.713162420286404,4.948484616526559,4.4837038260795055,4.54175076374739
9,4.681029408153222,0.190876085470883,4.7334870867046845,4.713342762838281,4.276400355439138,4.849742261192858,4.896692761446239,4.654632101466237,4.708502946797421,4.937651263505757,4.4837038260795055,4.556138716062099
