PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,15,17,18,16,20,20,18,14,21
1,0.0,14,20,15,14,20,11,20,14,14,11
2,0.0,13,12,16,12,10,16,16,10,14,17
3,0.0,10,7,11,8,10,12,7,15,10,8
4,0.0,6,7,8,5,5,7,5,7,8,3
5,0.0,4,3,8,7,6,6,5,5,4,9
6,0.0,4,10,4,9,7,5,3,2,4,6
7,0.0,7,4,5,5,2,2,4,9,5,5
8,0.0,2,6,1,3,2,4,6,6,4,4
9,0.0,4,3,3,5,6,2,4,5,3,2
10,NaN,0,6,2,5,6,5,3,4,8,4
11,0.0,5,2,4,1,4,3,2,1,3,2
12,0.0,4,1,3,4,3,4,2,2,3,5
13,0.0,1,3,3,3,2,2,2,2,5,3
14,0.0,1,0,0,1,0,1,1,0,0,0
15,0.0,1,1,0,0,1,0,0,0,1,0
