PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,8,15,20,12,17,14,11,12,14,12
1,0.0,14,13,10,12,10,9,8,14,10,11
2,0.0,17,13,12,8,5,14,10,13,13,7
3,0.0,8,5,10,12,14,10,12,13,9,8
4,0.0,9,7,4,4,4,10,5,5,4,7
5,0.0,10,7,5,7,6,7,7,8,5,7
6,0.0,4,4,6,9,3,4,7,3,5,9
7,NaN,0,3,3,1,5,4,7,2,2,4
8,0.0,6,5,3,5,6,3,4,5,7,4
9,0.0,4,3,5,11,6,6,4,5,6,7
10,0.0,4,7,7,2,5,3,8,4,3,4
11,0.0,4,7,6,6,5,3,2,6,7,5
12,0.0,6,5,3,4,4,6,4,7,3,6
13,0.0,2,2,3,3,3,4,2,0,4,5
14,0.0,1,1,1,2,3,1,5,1,5,1
15,0.0,3,3,2,2,4,2,4,2,3,3
