PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,11,9,10,10,13,12,14,14,6
1,0.0,12,11,5,10,9,7,11,10,8,7
2,0.0,8,11,13,6,8,13,10,5,6,6
3,0.0,6,5,9,14,14,11,5,8,6,11
4,0.0,4,6,2,1,4,5,6,6,3,7
5,0.0,9,10,6,8,5,6,6,7,4,4
6,0.0,4,5,2,4,7,4,6,4,4,4
7,0.0,5,7,2,4,3,3,7,4,6,3
8,0.0,5,5,8,3,2,4,5,5,6,3
9,0.0,7,4,12,8,5,4,4,5,8,11
10,0.0,7,3,7,5,5,1,6,4,9,7
11,0.0,3,7,11,8,4,9,5,10,10,7
12,0.0,5,6,5,6,8,5,4,5,2,7
13,0.0,5,3,1,4,6,4,6,4,3,5
14,0.0,5,5,4,5,5,8,6,4,5,7
15,0.0,4,1,4,4,5,3,1,5,6,5
