PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,16,12,12,16,7,12,9,11,8,8
1,0.0,10,14,13,10,12,9,11,8,11,11
2,0.0,9,6,10,10,14,13,11,6,11,14
3,0.0,6,9,9,10,4,13,12,12,13,9
4,0.0,5,4,3,5,5,4,6,4,5,3
5,0.0,5,6,5,6,6,7,4,11,4,7
6,0.0,6,8,10,5,4,5,5,4,3,6
7,0.0,4,5,8,4,4,6,7,4,6,6
8,0.0,9,4,3,2,6,5,6,8,7,6
9,0.0,3,8,2,4,10,3,3,10,7,4
10,0.0,4,5,2,6,7,6,6,4,5,5
11,0.0,5,4,7,3,3,2,6,5,5,4
12,0.0,7,5,9,6,6,5,3,7,7,5
13,0.0,6,4,4,5,4,5,5,3,1,3
14,0.0,2,3,2,5,4,2,1,1,3,4
15,0.0,3,3,1,3,4,3,5,2,4,5
