PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,19,25,26,19,22,21,21,15,22
1,0.0,11,18,16,18,20,10,15,14,16,15
2,0.0,8,10,11,5,9,14,11,10,12,13
3,0.0,6,11,11,7,10,11,6,7,10,10
4,0.0,8,1,5,0,4,6,8,6,6,2
5,0.0,5,7,4,4,6,5,6,5,5,10
6,0.0,3,3,6,3,6,6,6,0,0,2
7,0.0,7,5,4,8,2,2,2,8,4,5
8,0.0,6,4,4,5,4,1,2,7,6,5
9,0.0,9,7,2,6,6,4,5,6,6,3
10,0.0,2,5,0,0,0,2,7,5,8,3
11,0.0,4,4,2,2,4,8,2,1,1,3
12,0.0,7,2,5,6,5,4,6,3,8,3
13,0.0,2,3,3,5,4,3,2,1,3,2
14,0.0,1,1,2,3,1,2,1,4,0,2
15,NaN,0,0,0,2,0,0,0,2,0,0
