PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,4,5,6,7,6,5,9,6,4
1,0.0,4,9,10,8,8,5,7,5,6,8
2,0.0,7,9,9,6,10,7,9,7,13,8
3,0.0,8,7,9,5,5,13,9,6,10,11
4,0.0,4,4,5,3,5,2,4,5,6,2
5,0.0,5,6,7,5,6,3,6,5,1,7
6,0.0,6,6,7,2,4,8,3,7,2,2
7,0.0,8,10,5,8,8,7,2,6,5,10
8,0.0,7,10,2,5,6,3,4,9,6,5
9,0.0,9,7,3,9,6,5,4,6,9,5
10,0.0,2,4,6,6,5,8,6,8,7,5
11,0.0,6,5,5,5,3,8,8,6,4,5
12,0.0,7,5,9,9,7,5,9,8,7,5
13,0.0,10,6,8,9,11,9,10,2,8,9
14,0.0,4,6,6,6,2,6,7,5,7,7
15,0.0,2,2,4,8,7,5,7,6,3,7
