PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,7,8,9,5,11,11,9,6,10
1,0.0,9,14,12,5,8,5,5,8,10,10
2,0.0,8,12,8,7,9,6,5,5,9,3
3,0.0,5,5,6,8,8,8,9,9,8,15
4,0.0,6,5,5,3,5,4,5,4,6,9
5,0.0,8,6,6,6,7,7,7,1,6,11
6,0.0,3,4,3,7,8,7,2,6,5,4
7,0.0,6,2,2,7,5,5,4,8,4,2
8,0.0,7,4,8,7,5,4,7,6,6,3
9,0.0,3,10,11,4,7,7,6,6,6,9
10,0.0,6,2,7,5,5,7,9,5,7,2
11,0.0,5,7,5,12,3,8,9,12,6,4
12,0.0,4,11,6,8,8,7,5,6,6,4
13,0.0,6,6,5,6,7,5,8,4,4,8
14,0.0,7,4,6,4,4,5,3,8,5,4
15,0.0,5,1,2,2,6,4,5,3,6,2
