PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,57,51,49,52,55,57,50,45,51,54
1,0.0,20,23,28,22,25,18,24,24,24,20
2,0.0,12,15,8,14,9,13,14,17,15,13
3,0.0,8,8,7,9,7,9,7,11,8,10
4,0.0,1,2,3,3,0,2,5,1,2,1
5,0.0,1,1,4,0,3,1,0,2,0,1
6,0.0,1,0,1,0,1,0,0,0,0,1
7,NaN,0,0,0,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
