PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,28,19,26,26,22,25,25,19,20,15
1,0.0,13,16,18,14,17,9,14,13,15,14
2,0.0,9,10,11,6,7,17,12,11,11,13
3,0.0,7,12,10,4,9,7,7,12,12,10
4,0.0,2,4,5,2,3,4,3,3,5,7
5,0.0,7,3,3,5,5,8,6,2,3,6
6,0.0,2,4,3,2,7,3,4,3,1,6
7,0.0,7,3,3,7,1,3,2,6,5,3
8,0.0,4,4,4,8,6,2,5,7,4,3
9,0.0,8,5,2,4,6,3,2,6,4,3
10,0.0,3,6,0,5,3,5,8,7,8,2
11,0.0,3,2,3,4,6,6,3,2,2,4
12,0.0,5,5,5,4,5,3,2,4,5,5
13,0.0,2,2,5,5,2,3,5,1,3,5
14,NaN,0,3,2,2,1,1,1,2,1,3
15,NaN,0,2,0,2,0,1,1,2,1,1
