PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,7,5,5,4,7,8,5,9,3,6
1,0.0,5,10,8,10,10,4,6,5,6,6
2,0.0,9,8,8,4,7,8,8,5,9,8
3,0.0,8,7,12,9,5,9,6,6,7,11
4,0.0,3,2,2,4,2,2,5,3,5,2
5,0.0,7,6,6,1,8,4,5,2,6,5
6,0.0,2,9,11,5,3,5,4,4,2,4
7,0.0,8,7,8,12,3,7,5,5,6,9
8,0.0,5,2,7,6,7,7,9,9,6,6
9,0.0,8,8,3,9,7,5,7,12,9,4
10,0.0,2,4,1,5,5,6,3,7,6,6
11,0.0,9,6,4,5,5,10,7,4,7,7
12,0.0,11,4,9,7,11,6,6,10,6,4
13,0.0,8,8,8,8,9,9,12,7,7,5
14,0.0,2,7,6,7,2,4,7,4,7,7
15,0.0,6,7,2,4,9,6,5,8,8,10
