PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,11,12,5,5,6,9,6,10,7,5
1,0.0,7,8,8,9,11,3,5,7,7,8
2,0.0,10,5,10,5,8,11,10,5,12,13
3,0.0,11,7,9,10,10,13,11,7,10,7
4,0.0,3,3,3,5,6,2,7,1,4,4
5,0.0,6,5,7,5,6,3,5,6,5,8
6,0.0,2,6,9,5,3,9,3,5,3,3
7,0.0,7,6,4,7,1,5,3,5,6,2
8,0.0,5,8,7,9,7,5,6,11,5,6
9,0.0,6,5,6,2,9,6,3,7,8,4
10,0.0,4,5,5,7,6,4,6,5,4,9
11,0.0,6,7,3,4,6,10,9,10,6,5
12,0.0,8,6,9,9,7,4,7,9,7,6
13,0.0,9,5,6,7,7,7,9,4,5,7
14,0.0,3,7,4,6,2,4,3,4,6,4
15,0.0,2,5,5,5,5,5,7,4,5,9
