PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,16,14,15,14,13,20,16,13,8
1,0.0,15,13,15,12,12,13,9,9,10,10
2,0.0,7,9,12,5,5,10,8,6,13,12
3,0.0,9,2,12,17,13,6,5,9,11,11
4,0.0,6,5,3,4,2,9,3,6,5,6
5,0.0,7,7,6,6,5,4,7,2,7,5
6,0.0,5,6,6,4,6,0,4,3,4,5
7,0.0,1,3,1,1,2,6,7,2,3,3
8,0.0,4,5,3,2,5,4,6,5,3,4
9,0.0,3,5,6,7,6,3,6,7,4,6
10,0.0,6,8,6,4,7,3,7,7,5,5
11,0.0,4,5,8,10,5,6,4,10,4,6
12,0.0,4,6,2,4,5,9,3,5,3,5
13,0.0,4,4,4,3,5,8,2,2,8,4
14,0.0,4,3,2,2,2,6,4,6,4,5
15,0.0,7,3,0,4,6,0,5,5,3,5
