PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,18,14,16,25,16,22,15,17,15,13
1,0.0,9,19,10,13,17,8,17,15,15,14
2,0.0,14,12,10,13,12,16,13,12,13,19
3,0.0,11,9,17,5,14,10,12,11,12,11
4,0.0,13,8,11,5,5,9,6,6,8,4
5,0.0,7,3,3,10,5,7,6,6,5,8
6,0.0,2,9,4,7,5,5,4,2,5,7
7,0.0,8,5,8,7,3,3,3,6,6,4
8,0.0,3,6,3,4,4,3,5,5,4,4
9,0.0,4,3,4,3,5,2,3,10,5,2
10,NaN,0,6,5,1,6,5,4,6,5,4
11,0.0,3,2,3,3,2,2,6,1,2,4
12,0.0,3,1,4,2,3,3,2,2,3,3
13,0.0,2,2,2,1,2,3,3,0,2,3
14,0.0,3,0,0,1,1,1,1,1,0,0
15,NaN,0,1,0,0,0,1,0,0,0,0
