PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,20,19,19,28,14,22,17,16,15,16
1,0.0,14,21,20,15,17,12,17,12,12,15
2,0.0,13,10,12,10,12,12,15,11,16,15
3,0.0,9,11,10,8,13,8,9,20,13,11
4,0.0,9,6,8,4,9,8,6,6,10,4
5,0.0,6,3,3,7,6,8,5,7,5,7
6,0.0,4,11,5,6,4,5,4,4,2,4
7,0.0,6,4,7,5,3,4,6,5,4,5
8,0.0,5,4,6,3,2,3,4,3,3,6
9,0.0,6,5,4,4,9,4,4,9,3,3
10,NaN,0,1,1,5,3,1,3,5,6,5
11,0.0,2,0,1,1,4,5,4,2,4,2
12,0.0,5,2,3,4,2,4,4,0,4,2
13,0.0,1,2,0,0,1,1,2,0,2,2
14,NaN,0,0,1,0,0,2,0,0,1,2
15,NaN,0,1,0,0,1,1,0,0,0,1
