PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,21,18,17,19,20,19,27,18,19,18
1,0.0,15,7,15,13,19,13,10,10,12,19
2,0.0,13,15,11,9,15,13,16,9,13,11
3,0.0,17,14,11,12,14,12,12,10,11,14
4,0.0,9,7,10,8,4,7,4,12,8,9
5,0.0,8,15,5,11,4,8,4,8,7,12
6,0.0,6,5,4,7,2,7,3,3,2,4
7,0.0,1,3,7,3,2,3,8,6,4,3
8,0.0,2,0,5,4,4,1,3,2,1,1
9,0.0,1,3,0,1,6,4,2,9,7,3
10,0.0,2,5,3,3,2,2,2,4,2,1
11,0.0,1,3,5,4,4,6,5,7,8,2
12,0.0,1,1,3,6,1,3,3,1,2,0
13,0.0,1,1,2,0,2,1,1,0,2,1
14,0.0,1,1,1,0,1,1,0,1,1,2
15,0.0,1,2,1,0,0,0,0,0,1,0
