PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,12,9,9,11,16,11,14,12,13,7
1,0.0,8,17,12,11,6,8,9,6,8,13
2,0.0,10,10,11,9,5,12,8,10,10,8
3,0.0,12,5,13,14,14,12,11,8,10,8
4,0.0,6,9,6,1,3,6,4,7,3,5
5,0.0,7,7,4,5,7,8,7,10,4,12
6,0.0,4,3,5,10,3,3,5,5,3,9
7,0.0,3,2,4,2,6,8,4,4,5,4
8,0.0,9,4,6,6,9,6,7,6,9,3
9,0.0,4,7,6,10,8,1,8,6,5,5
10,0.0,5,5,5,3,7,3,8,5,10,6
11,0.0,4,7,8,4,5,7,4,6,4,7
12,0.0,7,5,4,6,3,4,4,5,4,6
13,0.0,3,5,3,3,3,1,3,5,4,5
14,0.0,2,4,2,3,3,7,2,2,6,1
15,0.0,4,1,2,2,2,3,2,3,2,1
