PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,31,32,21,28,24,28,37,36,30,29
1,0.0,17,18,14,15,16,18,19,11,20,19
2,0.0,13,16,20,17,16,18,14,11,14,21
3,0.0,14,12,22,13,11,11,11,15,13,9
4,0.0,6,6,6,9,14,9,3,5,7,7
5,0.0,6,5,8,9,7,6,6,6,4,6
6,0.0,4,5,3,4,1,4,3,4,5,4
7,0.0,3,1,3,0,3,1,5,3,0,4
8,0.0,1,1,2,1,1,0,1,2,2,1
9,0.0,2,2,0,2,3,1,1,3,1,0
10,NaN,0,0,0,1,1,1,0,2,1,0
11,NaN,0,1,1,0,1,1,0,2,2,0
12,0.0,2,0,0,1,2,1,0,0,1,0
13,0.0,1,1,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,1,0,0,0,0
