PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,32,23,29,30,30,33,40,33,26,29
1,0.0,19,19,16,16,19,20,23,14,17,19
2,0.0,15,23,19,14,13,20,12,14,24,18
3,0.0,11,13,16,15,15,8,7,18,14,11
4,0.0,8,3,11,5,8,5,6,5,5,11
5,0.0,4,7,4,6,7,3,5,6,3,5
6,0.0,2,6,3,6,3,2,3,4,5,3
7,0.0,2,4,1,2,2,2,3,1,1,2
8,0.0,3,0,0,4,2,2,0,3,2,1
9,0.0,1,0,0,1,0,1,0,2,0,1
10,0.0,1,1,0,0,1,0,0,0,1,0
11,0.0,1,0,0,0,0,0,0,0,1,0
12,0.0,1,1,0,1,0,3,0,0,0,0
13,NaN,0,0,1,0,0,1,1,0,1,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
