PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,14,11,12,10,6,9,8,12,9,11
1,0.0,9,15,13,14,15,10,12,10,12,10
2,0.0,12,6,8,5,10,12,10,7,13,16
3,0.0,13,7,12,7,4,10,9,12,7,8
4,0.0,3,4,2,5,3,3,8,4,5,3
5,0.0,7,3,6,7,7,4,3,4,5,6
6,0.0,2,10,8,7,4,8,6,3,4,5
7,0.0,6,5,5,7,2,4,3,5,2,4
8,0.0,7,6,5,8,9,6,8,10,8,8
9,0.0,7,6,6,1,10,5,4,10,3,4
10,0.0,2,6,3,5,8,3,7,8,8,5
11,0.0,5,4,5,3,5,8,6,3,3,2
12,0.0,5,3,3,5,6,5,6,9,7,6
13,0.0,3,8,6,5,4,5,6,3,7,4
14,0.0,3,3,3,7,4,5,2,0,3,2
15,0.0,2,3,3,4,3,3,2,0,4,6
