PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,17,11,17,16,16,19,14,11,14,12
1,0.0,9,15,11,13,14,11,15,14,10,14
2,0.0,12,12,13,13,11,15,11,6,14,16
3,0.0,10,8,13,12,11,9,13,15,14,12
4,0.0,10,8,6,4,5,10,11,12,6,5
5,0.0,7,5,7,9,9,6,5,8,6,8
6,0.0,5,10,3,5,4,6,1,2,4,3
7,0.0,7,4,5,5,5,2,3,7,5,4
8,0.0,4,5,4,9,2,2,4,3,9,6
9,0.0,8,5,4,6,9,4,6,9,3,2
10,NaN,0,7,4,3,4,3,6,5,4,4
11,0.0,4,2,5,0,4,4,4,3,4,5
12,0.0,4,2,6,3,5,4,3,1,4,5
13,0.0,2,4,1,1,1,4,1,2,2,2
14,NaN,0,2,1,0,0,1,1,0,0,1
15,0.0,1,0,0,1,0,0,2,2,1,1
