PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,57,49,57,54,57,57,60,51,52,52
1,0.0,11,19,10,18,16,12,18,16,20,15
2,0.0,9,11,10,8,11,16,11,10,11,14
3,0.0,7,9,6,7,7,5,5,9,5,8
4,0.0,6,4,4,5,2,2,1,4,4,3
5,0.0,1,0,6,4,5,4,2,2,2,2
6,0.0,2,3,1,0,0,1,1,0,3,3
7,0.0,2,3,3,0,0,2,0,1,1,1
8,NaN,0,0,1,0,1,0,1,2,0,0
9,0.0,2,0,1,2,0,0,0,2,1,0
10,NaN,0,0,0,1,1,1,0,1,0,1
11,0.0,1,0,1,1,0,0,1,1,1,0
12,0.0,1,0,0,0,0,0,0,1,0,1
13,0.0,1,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,2,0,0,0,0,0,0,0,0
