PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,24,24,31,25,19,21,26,27,34,25
1,0.0,17,18,18,16,20,16,13,18,16,18
2,0.0,12,15,10,13,7,12,22,10,16,15
3,0.0,12,8,11,12,14,13,7,7,7,5
4,0.0,7,9,8,7,6,13,7,8,7,10
5,0.0,8,10,5,9,9,5,5,6,1,11
6,0.0,2,3,5,3,4,3,4,6,6,7
7,0.0,2,5,4,2,5,1,2,3,5,1
8,0.0,2,0,2,2,5,2,0,3,0,1
9,0.0,4,1,1,5,2,4,4,4,0,0
10,0.0,2,1,3,0,2,0,2,3,3,1
11,0.0,5,2,1,3,1,4,2,2,1,1
12,0.0,2,1,1,3,1,4,2,1,2,1
13,NaN,0,0,0,0,2,0,2,1,0,2
14,NaN,0,3,0,0,1,1,1,1,2,1
15,0.0,1,0,0,0,2,1,1,0,0,1
