PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,47,49,43,54,53,50,47,46,45,49
1,0.0,21,18,25,19,23,23,25,21,24,26
2,0.0,19,20,14,15,11,12,18,15,16,16
3,0.0,6,10,8,7,9,11,8,13,10,7
4,0.0,2,2,4,3,1,0,1,2,3,0
5,0.0,4,1,4,1,1,2,0,2,1,1
6,0.0,1,0,1,1,2,2,1,1,1,1
7,NaN,0,0,1,0,0,0,0,0,0,0
8,NaN,0,0,0,0,0,0,0,0,0,0
9,NaN,0,0,0,0,0,0,0,0,0,0
10,NaN,0,0,0,0,0,0,0,0,0,0
11,NaN,0,0,0,0,0,0,0,0,0,0
12,NaN,0,0,0,0,0,0,0,0,0,0
13,NaN,0,0,0,0,0,0,0,0,0,0
14,NaN,0,0,0,0,0,0,0,0,0,0
15,NaN,0,0,0,0,0,0,0,0,0,0
