PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,15,9,8,15,8,15,10,14,11,11
1,0.0,13,16,13,10,15,12,11,13,13,11
2,0.0,11,6,15,6,12,7,7,8,9,11
3,0.0,8,10,8,9,7,7,9,7,9,12
4,0.0,11,3,4,4,2,6,8,4,4,3
5,0.0,3,4,6,6,10,8,3,10,6,5
6,0.0,4,9,4,6,4,5,3,6,5,8
7,0.0,6,6,5,4,1,4,7,3,6,4
8,0.0,5,6,6,4,5,1,8,7,6,7
9,0.0,1,4,6,5,9,3,4,9,6,5
10,0.0,2,7,3,6,4,7,7,5,7,5
11,0.0,3,4,7,1,7,4,6,5,5,6
12,0.0,8,3,4,9,4,7,6,4,4,4
13,0.0,5,8,5,7,6,7,6,2,4,5
14,0.0,3,4,4,4,3,4,2,0,3,2
15,0.0,2,1,2,4,3,3,3,3,2,1
