PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,0.0,9,9,12,9,13,8,12,12,10,8
1,0.0,11,14,12,11,10,8,8,9,3,12
2,0.0,11,13,11,12,8,10,8,9,8,9
3,0.0,12,5,11,10,14,9,11,10,13,11
4,0.0,8,5,6,2,5,6,6,6,5,8
5,0.0,5,10,6,2,4,9,4,10,8,11
6,0.0,5,3,3,6,5,5,4,6,6,9
7,0.0,7,2,2,2,8,3,5,6,4,1
8,0.0,3,5,6,8,5,5,6,3,5,7
9,0.0,6,6,8,9,5,4,5,9,11,5
10,0.0,6,5,3,7,4,8,9,4,10,1
11,0.0,6,10,10,6,5,9,7,4,5,7
12,0.0,4,6,3,6,3,6,0,4,3,1
13,0.0,4,3,4,4,4,4,5,2,4,4
14,0.0,1,4,2,3,4,3,7,3,3,3
15,0.0,2,0,1,3,3,3,3,3,2,3
